freq,unit,c_unload,c_load,geo\TIME_PERIOD	2005 	2010 	2015 	2020 
A,PAS,HU21,BE25,HU	: 	: 	: 	: c
A,PAS,HU21,BE32,HU	: 	: 	: 	: c
A,PAS,HU21,BE33,HU	: 	: 	: 	: c
A,PAS,HU21,BG31,HU	: 	: 	: c	: 
A,PAS,HU21,BG32,HU	: 	: 	: c	: 
A,PAS,HU21,BG33,HU	: 	: 	: c	: c
A,PAS,HU21,BG34,HU	: 	: 	: c	: c
A,PAS,HU21,BG41,HU	: 	: 	: c	: 
A,PAS,HU21,BG42,HU	: 	: 	: c	: 
A,PAS,HU21,CHXX,HU	211 	2 	: 	: 
A,PAS,HU21,CZ01,CZ	50 	20 	33 	1 
A,PAS,HU21,CZ01,HU	: 	28 	: c	: c
A,PAS,HU21,CZ02,CZ	: 	: 	: 	1 
A,PAS,HU21,CZ02,HU	: 	: 	: c	: c
A,PAS,HU21,CZ03,CZ	10 	: 	: 	1 
A,PAS,HU21,CZ03,HU	: 	4 	: 	: c
A,PAS,HU21,CZ04,CZ	: 	: 	1 	1 
A,PAS,HU21,CZ04,HU	: 	: 	: c	: c
A,PAS,HU21,CZ05,CZ	10 	: 	2 	1 
A,PAS,HU21,CZ05,HU	: 	6 	: c	: c
A,PAS,HU21,CZ06,CZ	10 	20 	10 	1 
A,PAS,HU21,CZ06,HU	: 	38 	: c	: c
A,PAS,HU21,CZ07,CZ	10 	: 	3 	1 
A,PAS,HU21,CZ07,HU	: 	10 	: c	: c
A,PAS,HU21,CZ08,CZ	10 	: 	8 	3 
A,PAS,HU21,CZ08,HU	: 	12 	: c	: c
A,PAS,HU21,DE11,DE	90 	: 	: 	: 
A,PAS,HU21,DE11,HU	112 	221 	: c	: c
A,PAS,HU21,DE12,DE	17 	: 	: 	: 
A,PAS,HU21,DE12,HU	: 	184 	: c	: c
A,PAS,HU21,DE13,DE	5 	: 	: 	: 
A,PAS,HU21,DE13,HU	: 	15 	: c	: c
A,PAS,HU21,DE14,DE	5 	: 	: 	: 
A,PAS,HU21,DE14,HU	: 	206 	: c	: c
A,PAS,HU21,DE21,DE	94 	: 	: 	: 
A,PAS,HU21,DE21,HU	: 	243 	: c	: c
A,PAS,HU21,DE22,DE	1 	: 	: 	: 
A,PAS,HU21,DE22,HU	: 	22 	: c	: c
A,PAS,HU21,DE23,DE	7 	: 	: 	: 
A,PAS,HU21,DE23,HU	: 	7 	: 	: c
A,PAS,HU21,DE24,DE	7 	: 	: 	: 
A,PAS,HU21,DE24,HU	: 	169 	: c	: c
A,PAS,HU21,DE25,DE	21 	: 	: 	: 
A,PAS,HU21,DE25,HU	: 	15 	: c	: c
A,PAS,HU21,DE26,DE	48 	: 	: 	: 
A,PAS,HU21,DE26,HU	: 	7 	: c	: c
A,PAS,HU21,DE27,DE	28 	: 	: 	: 
A,PAS,HU21,DE27,HU	: 	81 	: c	: c
A,PAS,HU21,DE30,DE	9 	: 	: 	: 
A,PAS,HU21,DE30,HU	: 	: 	: 	: c
A,PAS,HU21,DE40,HU	: 	: 	: c	: 
A,PAS,HU21,DE41,HU	: 	37 	: 	: 
A,PAS,HU21,DE42,HU	: 	7 	: 	: 
A,PAS,HU21,DE50,DE	5 	: 	: 	: 
A,PAS,HU21,DE50,HU	: 	: 	: c	: c
A,PAS,HU21,DE60,DE	22 	: 	: 	: 
A,PAS,HU21,DE60,HU	243 	: 	: 	: c
A,PAS,HU21,DE71,DE	29 	: 	: 	: 
A,PAS,HU21,DE71,HU	: 	331 	: c	: c
A,PAS,HU21,DE72,DE	37 	: 	: 	: 
A,PAS,HU21,DE72,HU	: 	272 	: c	: 
A,PAS,HU21,DE73,DE	7 	: 	: 	: 
A,PAS,HU21,DE73,HU	: 	: 	: 	: c
A,PAS,HU21,DE80,HU	: 	22 	: c	: 
A,PAS,HU21,DE91,DE	13 	: 	: 	: 
A,PAS,HU21,DE91,HU	: 	29 	: c	: 
A,PAS,HU21,DE92,DE	13 	: 	: 	: 
A,PAS,HU21,DE92,HU	: 	: 	: c	: 
A,PAS,HU21,DE93,DE	3 	: 	: 	: 
A,PAS,HU21,DE93,HU	: 	: 	: c	: 
A,PAS,HU21,DE94,DE	26 	: 	: 	: 
A,PAS,HU21,DE94,HU	: 	309 	: c	: 
A,PAS,HU21,DEA1,DE	9 	: 	: 	: 
A,PAS,HU21,DEA1,HU	: 	7 	: 	: 
A,PAS,HU21,DEA2,DE	17 	: 	: 	: 
A,PAS,HU21,DEA2,HU	: 	7 	: c	: 
A,PAS,HU21,DEA3,DE	7 	: 	: 	: 
A,PAS,HU21,DEA4,DE	1 	: 	: 	: 
A,PAS,HU21,DEA4,HU	: 	15 	: c	: 
A,PAS,HU21,DEA5,DE	5 	: 	: 	: 
A,PAS,HU21,DEA5,HU	: 	7 	: c	: 
A,PAS,HU21,DEB1,DE	7 	: 	: 	: 
A,PAS,HU21,DEB1,HU	: 	7 	: c	: 
A,PAS,HU21,DEB2,HU	: 	: 	: c	: 
A,PAS,HU21,DEB3,DE	19 	: 	: 	: 
A,PAS,HU21,DEB3,HU	: 	: 	: c	: 
A,PAS,HU21,DED1,DE	7 	: 	: 	: 
A,PAS,HU21,DED1,HU	: 	44 	: 	: 
A,PAS,HU21,DED2,DE	5 	: 	: 	: 
A,PAS,HU21,DED2,HU	: 	15 	: 	: 
A,PAS,HU21,DED3,DE	1 	: 	: 	: 
A,PAS,HU21,DED3,HU	: 	15 	: 	: 
A,PAS,HU21,DED4,HU	: 	: 	: c	: 
A,PAS,HU21,DED5,HU	: 	: 	: c	: 
A,PAS,HU21,DEE0,HU	: 	15 	: c	: 
A,PAS,HU21,DEE2,DE	3 	: 	: 	: 
A,PAS,HU21,DEF0,DE	3 	: 	: 	: 
A,PAS,HU21,DEF0,HU	: 	22 	: c	: 
A,PAS,HU21,DEG0,DE	16 	: 	: 	: 
A,PAS,HU21,DEG0,HU	: 	29 	: c	: 
A,PAS,HU21,FR10,HU	: 	: 	: 	: c
A,PAS,HU21,FRB0,HU	: 	: 	: 	: c
A,PAS,HU21,HR,HU	90 	: 	: 	: 
A,PAS,HU21,HR01,HR	: 	136 	: 	: 
A,PAS,HU21,HR02,HR	: 	6 	: 	: 
A,PAS,HU21,HR03,HR	: 	7 	2 	: 
A,PAS,HU21,HR04,HR	: 	: 	78 	: 
A,PAS,HU21,HR04,HU	: 	: 	: c	: 
A,PAS,HU21,HR05,HR	: 	: 	: 	15 
A,PAS,HU21,HU10,HU	4005618 	3701153 	: c	: 
A,PAS,HU21,HU11,HU	: 	: 	: 	: c
A,PAS,HU21,HU12,HU	: 	: 	: 	: c
A,PAS,HU21,HU21,HU	933123 	705133 	: c	: c
A,PAS,HU21,HU22,HU	673223 	439277 	: c	: c
A,PAS,HU21,HU23,HU	635494 	367721 	: c	: c
A,PAS,HU21,HU31,HU	813540 	555961 	: c	: c
A,PAS,HU21,HU32,HU	1331583 	1012971 	: c	: c
A,PAS,HU21,HU33,HU	663725 	533867 	: c	: c
A,PAS,HU21,ITD3,IT	: c	: 	: 	: 
A,PAS,HU21,ITD4,IT	: c	: 	: 	: 
A,PAS,HU21,PL12,PL	13 	: 	: 	: 
A,PAS,HU21,PL21,HU	: 	2 	: 	: 
A,PAS,HU21,PL21,PL	2 	: 	: 	: 
A,PAS,HU21,PL22,HU	: 	34 	: 	: 
A,PAS,HU21,PL22,PL	31 	28 	: 	: 
A,PAS,HU21,PL32,HU	: 	2 	: 	: 
A,PAS,HU21,PL32,PL	: 	12 	: 	: 
A,PAS,HU21,PL42,HU	: 	2 	: 	: 
A,PAS,HU21,PL42,PL	: 	2 	: 	: 
A,PAS,HU21,PL51,PL	2 	: 	: 	: 
A,PAS,HU21,PL52,PL	4 	: 	: 	: 
A,PAS,HU21,PL91,HU	: 	: 	: 	: c
A,PAS,HU21,RO11,HU	: 	: 	: c	: c
A,PAS,HU21,RO12,HU	: 	: 	: c	: c
A,PAS,HU21,RO21,HU	: 	: 	: c	: 
A,PAS,HU21,RO22,HU	: 	: 	: c	: 
A,PAS,HU21,RO31,HU	: 	: 	: c	: 
A,PAS,HU21,RO32,HU	: 	: 	: c	: c
A,PAS,HU21,RO42,HU	: 	: 	: c	: c
A,PAS,HU21,SI,SI	106 	: 	: 	: 
A,PAS,HU21,SI01,SI	: 	41 	: 	: 
A,PAS,HU21,SI02,SI	: 	21 	: 	: 
A,PAS,HU21,SI03,HU	: 	: 	: c	: c
A,PAS,HU21,SI03,SI	: 	: 	126 	48 
A,PAS,HU21,SI04,HU	: 	: 	: c	: c
A,PAS,HU21,SI04,SI	: 	: 	26 	39 
A,PAS,HU21,SIXX,HU	: 	131 	: 	: 
A,PAS,HU21,SK01,HU	: 	1 	: c	: c
A,PAS,HU21,SK01,SK	198 	62 	40 	5 
A,PAS,HU21,SK02,HU	: 	: 	: c	: c
A,PAS,HU21,SK02,SK	32 	11 	18 	5 
A,PAS,HU21,SK03,HU	: 	: 	: c	: 
A,PAS,HU21,SK03,SK	41 	1 	: 	1 
A,PAS,HU21,SK04,HU	: 	9 	: c	: c
A,PAS,HU21,SK04,SK	62 	74 	27 	1 
A,PAS,HU21,UA,HU	: 	887 	: 	: 
A,PAS,HU22,AT11,HU	2303 	540 	: c	: c
A,PAS,HU22,AT12,HU	1179 	13477 	: c	: c
A,PAS,HU22,AT13,AT	: c	: c	: c	: c
A,PAS,HU22,AT13,HU	17248 	61351 	: c	: c
A,PAS,HU22,AT21,AT	: c	: c	: c	: c
A,PAS,HU22,AT21,HU	: 	60 	: c	: 
A,PAS,HU22,AT22,AT	: c	: c	: c	: c
A,PAS,HU22,AT22,HU	3684 	186 	: c	: c
A,PAS,HU22,AT31,AT	: c	: c	: c	: c
A,PAS,HU22,AT31,HU	340 	501 	: c	: 
A,PAS,HU22,AT32,AT	: c	: c	: c	: c
A,PAS,HU22,AT32,HU	: 	760 	: c	: c
A,PAS,HU22,AT33,AT	: c	: c	: c	: c
A,PAS,HU22,AT33,HU	255 	1512 	: c	: c
A,PAS,HU22,AT34,AT	: c	: c	: c	: c
A,PAS,HU22,AT34,HU	: 	428 	: c	: 
A,PAS,HU22,BE25,HU	: 	: 	: 	: c
A,PAS,HU22,BE32,HU	: 	: 	: 	: c
A,PAS,HU22,BE33,BE	7 	: 	: c	: 
A,PAS,HU22,BE33,HU	: 	2 	: 	: c
A,PAS,HU22,BG33,HU	: 	43 	: 	: c
A,PAS,HU22,BG34,HU	: 	238 	: 	: c
A,PAS,HU22,BG41,HU	: 	43 	: c	: 
A,PAS,HU22,CH03,HU	182 	: 	: 	: 
A,PAS,HU22,CH04,HU	201 	: 	: 	: 
A,PAS,HU22,CHXX,HU	1296 	348 	: 	: 
A,PAS,HU22,CZ01,CZ	230 	70 	87 	263 
A,PAS,HU22,CZ01,HU	: 	56 	: c	: c
A,PAS,HU22,CZ02,CZ	: 	10 	: 	5 
A,PAS,HU22,CZ02,HU	: 	2 	: 	: 
A,PAS,HU22,CZ03,CZ	: 	: 	7 	1 
A,PAS,HU22,CZ03,HU	: 	: 	: c	: c
A,PAS,HU22,CZ04,CZ	10 	: 	1 	2 
A,PAS,HU22,CZ04,HU	: 	2 	: c	: c
A,PAS,HU22,CZ05,CZ	20 	20 	10 	31 
A,PAS,HU22,CZ05,HU	: 	24 	: c	: c
A,PAS,HU22,CZ06,CZ	100 	50 	47 	150 
A,PAS,HU22,CZ06,HU	: 	38 	: c	: 
A,PAS,HU22,CZ07,CZ	40 	: 	20 	4 
A,PAS,HU22,CZ07,HU	: 	6 	: c	: c
A,PAS,HU22,CZ08,CZ	60 	10 	14 	2 
A,PAS,HU22,CZ08,HU	: 	6 	: c	: c
A,PAS,HU22,CZXX,HU	55 	: 	: 	: 
A,PAS,HU22,DE11,DE	84 	: 	: 	: 
A,PAS,HU22,DE11,HU	112 	1184 	: c	: c
A,PAS,HU22,DE12,DE	76 	: 	: 	: 
A,PAS,HU22,DE12,HU	: 	331 	: c	: c
A,PAS,HU22,DE13,DE	22 	: 	: 	: 
A,PAS,HU22,DE13,HU	: 	177 	: c	: c
A,PAS,HU22,DE14,DE	66 	: 	: 	: 
A,PAS,HU22,DE14,HU	111 	625 	: c	: c
A,PAS,HU22,DE21,DE	362 	: 	: 	: 
A,PAS,HU22,DE21,HU	1507 	1397 	: c	: c
A,PAS,HU22,DE22,DE	55 	: 	: 	: 
A,PAS,HU22,DE22,HU	316 	463 	: c	: 
A,PAS,HU22,DE23,DE	28 	: 	: 	: 
A,PAS,HU22,DE23,HU	97 	169 	: c	: 
A,PAS,HU22,DE24,DE	7 	: 	: 	: 
A,PAS,HU22,DE24,HU	: 	103 	: c	: c
A,PAS,HU22,DE25,DE	64 	: 	: 	: 
A,PAS,HU22,DE25,HU	470 	140 	: c	: c
A,PAS,HU22,DE26,DE	82 	: 	: 	: 
A,PAS,HU22,DE26,HU	207 	221 	: c	: 
A,PAS,HU22,DE27,DE	52 	: 	: 	: 
A,PAS,HU22,DE27,HU	75 	618 	: c	: c
A,PAS,HU22,DE30,DE	26 	: 	: 	: 
A,PAS,HU22,DE40,HU	: 	: 	: c	: 
A,PAS,HU22,DE41,HU	: 	59 	: 	: 
A,PAS,HU22,DE42,DE	4 	: 	: 	: 
A,PAS,HU22,DE50,DE	5 	: 	: 	: 
A,PAS,HU22,DE50,HU	: 	118 	: c	: c
A,PAS,HU22,DE60,DE	15 	: 	: 	: 
A,PAS,HU22,DE60,HU	149 	: 	: 	: c
A,PAS,HU22,DE71,DE	101 	: 	: 	: 
A,PAS,HU22,DE71,HU	226 	1081 	: c	: c
A,PAS,HU22,DE72,DE	19 	: 	: 	: 
A,PAS,HU22,DE72,HU	: 	81 	: c	: 
A,PAS,HU22,DE73,DE	22 	: 	: 	: 
A,PAS,HU22,DE73,HU	: 	59 	: c	: c
A,PAS,HU22,DE80,DE	3 	: 	: 	: 
A,PAS,HU22,DE80,HU	: 	22 	: c	: 
A,PAS,HU22,DE91,DE	17 	: 	: 	: 
A,PAS,HU22,DE91,HU	: 	110 	: c	: c
A,PAS,HU22,DE92,DE	16 	: 	: 	: 
A,PAS,HU22,DE92,HU	: 	66 	: c	: 
A,PAS,HU22,DE93,DE	1 	: 	: 	: 
A,PAS,HU22,DE93,HU	: 	22 	: c	: 
A,PAS,HU22,DE94,DE	12 	: 	: 	: 
A,PAS,HU22,DE94,HU	: 	51 	: c	: 
A,PAS,HU22,DEA1,DE	41 	: 	: 	: 
A,PAS,HU22,DEA1,HU	110 	44 	: c	: 
A,PAS,HU22,DEA2,DE	33 	: 	: 	: 
A,PAS,HU22,DEA2,HU	52 	81 	: c	: c
A,PAS,HU22,DEA3,DE	5 	: 	: 	: 
A,PAS,HU22,DEA3,HU	: 	37 	: c	: 
A,PAS,HU22,DEA4,DE	9 	: 	: 	: 
A,PAS,HU22,DEA4,HU	: 	74 	: c	: 
A,PAS,HU22,DEA5,DE	22 	: 	: 	: 
A,PAS,HU22,DEA5,HU	: 	22 	: c	: 
A,PAS,HU22,DEB1,DE	12 	: 	: 	: 
A,PAS,HU22,DEB1,HU	: 	81 	: c	: 
A,PAS,HU22,DEB2,DE	7 	: 	: 	: 
A,PAS,HU22,DEB3,DE	36 	: 	: 	: 
A,PAS,HU22,DEB3,HU	: 	29 	: c	: 
A,PAS,HU22,DEC0,DE	5 	: 	: 	: 
A,PAS,HU22,DED1,DE	7 	: 	: 	: 
A,PAS,HU22,DED1,HU	: 	110 	: 	: 
A,PAS,HU22,DED2,DE	40 	: 	: 	: 
A,PAS,HU22,DED2,HU	: 	7 	: c	: 
A,PAS,HU22,DED3,DE	4 	: 	: 	: 
A,PAS,HU22,DED3,HU	: 	213 	: 	: 
A,PAS,HU22,DED4,HU	: 	: 	: c	: 
A,PAS,HU22,DED5,HU	: 	: 	: c	: 
A,PAS,HU22,DEE0,HU	: 	431 	: c	: 
A,PAS,HU22,DEE2,DE	5 	: 	: 	: 
A,PAS,HU22,DEF0,DE	7 	: 	: 	: 
A,PAS,HU22,DEF0,HU	: 	22 	: 	: 
A,PAS,HU22,DEG0,DE	21 	: 	: 	: 
A,PAS,HU22,DEG0,HU	: 	294 	: c	: 
A,PAS,HU22,DK,DK	42 	: 	: 	: 
A,PAS,HU22,DK01,HU	: 	12 	: 	: 
A,PAS,HU22,ESXX,HU	: 	207 	: 	: 
A,PAS,HU22,FR10,FR	: c	: 	: 	: 
A,PAS,HU22,FR10,HU	: 	317 	: 	: 
A,PAS,HU22,FR42,FR	: c	: c	: 	: 
A,PAS,HU22,HR,HU	616 	: 	: 	: 
A,PAS,HU22,HR01,HR	: 	942 	: 	: 
A,PAS,HU22,HR02,HR	: 	12 	: 	4 
A,PAS,HU22,HR03,HR	: 	20 	13 	: 
A,PAS,HU22,HR03,HU	: 	: 	: 	: c
A,PAS,HU22,HR04,HR	: 	: 	219 	: 
A,PAS,HU22,HR04,HU	: 	: 	: c	: 
A,PAS,HU22,HR05,HR	: 	: 	: 	44 
A,PAS,HU22,HR06,HR	: 	: 	: 	7 
A,PAS,HU22,HRXX,HU	: 	1388 	: 	: 
A,PAS,HU22,HU10,HU	2889947 	2305707 	: c	: 
A,PAS,HU22,HU11,HU	: 	: 	: 	: c
A,PAS,HU22,HU12,HU	: 	: 	: 	: c
A,PAS,HU22,HU21,HU	673223 	439277 	: c	: c
A,PAS,HU22,HU22,HU	485713 	3336311 	: c	: c
A,PAS,HU22,HU23,HU	458492 	229079 	: c	: c
A,PAS,HU22,HU31,HU	586946 	346347 	: c	: c
A,PAS,HU22,HU32,HU	960702 	631051 	: c	: c
A,PAS,HU22,HU33,HU	478860 	332583 	: c	: c
A,PAS,HU22,ITC4,IT	: c	: 	: 	: 
A,PAS,HU22,ITD1,IT	: c	: 	: 	: 
A,PAS,HU22,ITD3,IT	: c	: 	: 	: 
A,PAS,HU22,ITD4,IT	: c	: 	: 	: 
A,PAS,HU22,ITD5,IT	: c	: 	: 	: 
A,PAS,HU22,ITE1,IT	: c	: 	: 	: 
A,PAS,HU22,ITE4,HU	: 	225 	: 	: 
A,PAS,HU22,LU,LU	8 	: 	: 	: 
A,PAS,HU22,NL11,NL	6 	: 	: 	: 
A,PAS,HU22,NL13,NL	6 	: 	: 	: 
A,PAS,HU22,NL21,NL	7 	: 	: 	: 
A,PAS,HU22,NL22,NL	11 	: 	: 	: 
A,PAS,HU22,NL31,NL	39 	: c	: 	: 
A,PAS,HU22,NL32,NL	39 	: c	: 	: 
A,PAS,HU22,NL33,NL	15 	: c	: 	: 
A,PAS,HU22,NL41,NL	6 	: 	: 	: 
A,PAS,HU22,NL42,NL	7 	: c	: 	: 
A,PAS,HU22,NOXX,HU	: 	257 	: 	: 
A,PAS,HU22,PL11,PL	1 	2 	: 	: 
A,PAS,HU22,PL12,HU	62 	12 	: 	: 
A,PAS,HU22,PL12,PL	110 	11 	: 	: 
A,PAS,HU22,PL21,HU	: 	18 	: 	: 
A,PAS,HU22,PL21,PL	36 	13 	: 	: 
A,PAS,HU22,PL22,PL	111 	1 	: 	: 
A,PAS,HU22,PL31,PL	1 	: 	: 	: 
A,PAS,HU22,PL41,PL	18 	: 	: 	: 
A,PAS,HU22,PL42,PL	18 	: 	: 	: 
A,PAS,HU22,PL51,PL	8 	: 	: 	: 
A,PAS,HU22,PL52,PL	1 	: 	: 	: 
A,PAS,HU22,PL61,PL	4 	: 	: 	: 
A,PAS,HU22,PL63,PL	14 	: 	: 	: 
A,PAS,HU22,PL91,HU	: 	: 	: 	: c
A,PAS,HU22,RO,HU	16560 	: 	: 	: 
A,PAS,HU22,RO11,HU	: 	: 	: c	: c
A,PAS,HU22,RO12,HU	: 	: 	: c	: 
A,PAS,HU22,RO21,HU	: 	12 	: c	: 
A,PAS,HU22,RO22,HU	: 	5 	: c	: 
A,PAS,HU22,RO31,HU	: 	264 	: c	: 
A,PAS,HU22,RO32,HU	: 	99 	: c	: 
A,PAS,HU22,RO41,HU	: 	412 	: c	: 
A,PAS,HU22,RO42,HU	: 	129 	: c	: c
A,PAS,HU22,SE11,HU	: 	343 	: 	: 
A,PAS,HU22,SI,SI	267 	: 	: 	: 
A,PAS,HU22,SI01,SI	: 	174 	: 	: 
A,PAS,HU22,SI02,SI	: 	104 	: 	: 
A,PAS,HU22,SI03,HU	: 	: 	: c	: c
A,PAS,HU22,SI03,SI	: 	: 	231 	84 
A,PAS,HU22,SI04,HU	: 	: 	: c	: 
A,PAS,HU22,SI04,SI	: 	: 	56 	19 
A,PAS,HU22,SIXX,HU	: 	1834 	: 	: 
A,PAS,HU22,SK01,HU	1831 	76 	: c	: c
A,PAS,HU22,SK01,SK	3444 	234 	374 	10736 
A,PAS,HU22,SK02,HU	: 	9 	: c	: c
A,PAS,HU22,SK02,SK	70 	18 	11 	7 
A,PAS,HU22,SK03,HU	: 	1 	: 	: 
A,PAS,HU22,SK03,SK	17 	1 	: 	2 
A,PAS,HU22,SK04,HU	: 	4 	: c	: c
A,PAS,HU22,SK04,SK	34 	37 	13 	1 
A,PAS,HU22,SM,HU	318 	: 	: 	: 
A,PAS,HU23,AT11,HU	217 	9 	: c	: c
A,PAS,HU23,AT12,HU	: 	138 	: c	: c
A,PAS,HU23,AT13,HU	2254 	1158 	: c	: c
A,PAS,HU23,AT21,HU	: 	9 	: c	: 
A,PAS,HU23,AT22,HU	: 	52 	: c	: c
A,PAS,HU23,AT31,HU	: 	419 	: c	: 
A,PAS,HU23,AT32,HU	: 	259 	: c	: c
A,PAS,HU23,AT33,HU	: 	82 	: c	: c
A,PAS,HU23,AT34,HU	: 	104 	: c	: 
A,PAS,HU23,BA,HU	: 	27 	: 	: 
A,PAS,HU23,BE32,HU	: 	: 	: 	: c
A,PAS,HU23,BG33,HU	: 	: 	: 	: c
A,PAS,HU23,BG34,HU	: 	: 	: 	: c
A,PAS,HU23,BG41,HU	: 	: 	: c	: 
A,PAS,HU23,CHXX,HU	: 	113 	: 	: 
A,PAS,HU23,CZ01,CZ	80 	60 	20 	14 
A,PAS,HU23,CZ01,HU	: 	108 	: c	: c
A,PAS,HU23,CZ02,HU	: 	4 	: 	: 
A,PAS,HU23,CZ03,CZ	: 	: 	1 	: 
A,PAS,HU23,CZ03,HU	: 	: 	: c	: c
A,PAS,HU23,CZ04,CZ	10 	: 	15 	1 
A,PAS,HU23,CZ04,HU	: 	6 	: c	: c
A,PAS,HU23,CZ05,CZ	10 	: 	16 	1 
A,PAS,HU23,CZ05,HU	: 	12 	: c	: c
A,PAS,HU23,CZ06,CZ	50 	70 	71 	17 
A,PAS,HU23,CZ06,HU	: 	124 	: c	: 
A,PAS,HU23,CZ07,CZ	20 	: 	16 	17 
A,PAS,HU23,CZ07,HU	: 	10 	: c	: c
A,PAS,HU23,CZ08,CZ	10 	10 	17 	: 
A,PAS,HU23,CZ08,HU	: 	14 	: c	: c
A,PAS,HU23,DE11,DE	228 	: 	: 	: 
A,PAS,HU23,DE11,HU	61 	809 	: c	: c
A,PAS,HU23,DE12,DE	163 	: 	: 	: 
A,PAS,HU23,DE12,HU	53 	493 	: c	: c
A,PAS,HU23,DE13,DE	110 	: 	: 	: 
A,PAS,HU23,DE13,HU	132 	66 	: c	: c
A,PAS,HU23,DE14,DE	178 	: 	: 	: 
A,PAS,HU23,DE14,HU	53 	110 	: c	: c
A,PAS,HU23,DE21,DE	496 	: 	: 	: 
A,PAS,HU23,DE21,HU	693 	537 	: c	: c
A,PAS,HU23,DE22,DE	9 	: 	: 	: 
A,PAS,HU23,DE22,HU	: 	96 	: c	: 
A,PAS,HU23,DE23,DE	48 	: 	: 	: 
A,PAS,HU23,DE23,HU	: 	7 	: c	: c
A,PAS,HU23,DE24,DE	56 	: 	: 	: 
A,PAS,HU23,DE24,HU	: 	22 	: c	: 
A,PAS,HU23,DE25,DE	152 	: 	: 	: 
A,PAS,HU23,DE25,HU	: 	302 	: c	: c
A,PAS,HU23,DE26,DE	65 	: 	: 	: 
A,PAS,HU23,DE26,HU	: 	199 	: c	: 
A,PAS,HU23,DE27,DE	129 	: 	: 	: 
A,PAS,HU23,DE27,HU	59 	199 	: c	: 
A,PAS,HU23,DE30,DE	29 	: 	: 	: 
A,PAS,HU23,DE30,HU	: 	: 	: 	: c
A,PAS,HU23,DE40,HU	: 	: 	: c	: c
A,PAS,HU23,DE41,DE	3 	: 	: 	: 
A,PAS,HU23,DE41,HU	: 	15 	: 	: 
A,PAS,HU23,DE42,DE	16 	: 	: 	: 
A,PAS,HU23,DE42,HU	: 	44 	: 	: 
A,PAS,HU23,DE50,DE	33 	: 	: 	: 
A,PAS,HU23,DE50,HU	: 	177 	: c	: 
A,PAS,HU23,DE60,DE	36 	: 	: 	: 
A,PAS,HU23,DE71,DE	170 	: 	: 	: 
A,PAS,HU23,DE71,HU	: 	441 	: c	: c
A,PAS,HU23,DE72,DE	40 	: 	: 	: 
A,PAS,HU23,DE72,HU	: 	37 	: c	: 
A,PAS,HU23,DE73,DE	24 	: 	: 	: 
A,PAS,HU23,DE73,HU	: 	: 	: c	: c
A,PAS,HU23,DE80,DE	29 	: 	: 	: 
A,PAS,HU23,DE80,HU	: 	15 	: c	: 
A,PAS,HU23,DE91,DE	48 	: 	: 	: 
A,PAS,HU23,DE91,HU	: 	191 	: c	: c
A,PAS,HU23,DE92,DE	19 	: 	: 	: 
A,PAS,HU23,DE92,HU	: 	44 	: c	: 
A,PAS,HU23,DE93,DE	44 	: 	: 	: 
A,PAS,HU23,DE93,HU	84 	: 	: 	: 
A,PAS,HU23,DE94,DE	28 	: 	: 	: 
A,PAS,HU23,DE94,HU	: 	103 	: c	: 
A,PAS,HU23,DEA1,DE	73 	: 	: 	: 
A,PAS,HU23,DEA1,HU	: 	66 	: c	: 
A,PAS,HU23,DEA2,DE	80 	: 	: 	: 
A,PAS,HU23,DEA2,HU	: 	22 	: c	: 
A,PAS,HU23,DEA3,DE	17 	: 	: 	: 
A,PAS,HU23,DEA3,HU	: 	37 	: 	: 
A,PAS,HU23,DEA4,DE	12 	: 	: 	: 
A,PAS,HU23,DEA4,HU	: 	118 	: c	: 
A,PAS,HU23,DEA5,DE	51 	: 	: 	: 
A,PAS,HU23,DEA5,HU	: 	7 	: 	: 
A,PAS,HU23,DEB1,DE	72 	: 	: 	: 
A,PAS,HU23,DEB1,HU	: 	44 	: c	: 
A,PAS,HU23,DEB2,HU	: 	15 	: 	: 
A,PAS,HU23,DEB3,DE	97 	: 	: 	: 
A,PAS,HU23,DEB3,HU	102 	37 	: c	: 
A,PAS,HU23,DEC0,DE	17 	: 	: 	: 
A,PAS,HU23,DED1,DE	44 	: 	: 	: 
A,PAS,HU23,DED1,HU	: 	154 	: 	: 
A,PAS,HU23,DED2,DE	45 	: 	: 	: 
A,PAS,HU23,DED2,HU	: 	22 	: c	: 
A,PAS,HU23,DED3,DE	29 	: 	: 	: 
A,PAS,HU23,DED3,HU	: 	37 	: 	: 
A,PAS,HU23,DED4,HU	: 	: 	: c	: 
A,PAS,HU23,DED5,HU	: 	: 	: c	: 
A,PAS,HU23,DEE0,HU	: 	118 	: c	: 
A,PAS,HU23,DEE2,DE	13 	: 	: 	: 
A,PAS,HU23,DEE3,DE	4 	: 	: 	: 
A,PAS,HU23,DEF0,DE	76 	: 	: 	: 
A,PAS,HU23,DEF0,HU	: 	: 	: c	: 
A,PAS,HU23,DEG0,DE	41 	: 	: 	: 
A,PAS,HU23,DEG0,HU	: 	250 	: c	: 
A,PAS,HU23,DK,DK	50 	: 	: 	: 
A,PAS,HU23,DK01,HU	: 	2 	: 	: 
A,PAS,HU23,HR,HU	1712 	: 	: 	: 
A,PAS,HU23,HR01,HR	: 	1485 	: 	: 
A,PAS,HU23,HR02,HR	: 	1072 	: 	524 
A,PAS,HU23,HR03,HR	: 	36 	41 	: 
